Id,SalePrice
239,141119.96875
240,233875.015625
241,207305.75
242,246678.484375
243,172908.078125
244,424355.28125
245,200089.3125
246,176892.203125
247,195248.953125
248,133201.9375
249,136747.375
250,122822.25
251,234685.171875
252,179361.46875
253,110230.789062
254,293136.375
255,179508.296875
256,125436.671875
257,331669.75
258,86411.6328125
259,186944.125
260,141589.359375
261,190431.03125
262,120970.320312
263,152656.203125
264,157929.34375
265,149603.9375
266,173211.265625
267,133357.390625
268,355961.03125
269,333449.28125
270,134418.828125
271,254643.65625
272,167136.40625
273,127844.953125
274,172595.0625
275,130414.84375
276,140516.984375
277,148567.3125
278,182355.140625
279,247506.078125
280,76449.2109375
281,207371.796875
282,193229.84375
283,139192.03125
284,142607.75
285,196749.53125
286,118242.328125
287,148077.890625
288,172917.15625
289,264535.09375
290,289644.4375
291,153964.90625
292,114694.382812
293,132358.59375
294,180236.140625
295,112084.515625
296,130973.976562
297,148392.578125
298,142971.609375
299,415794.46875
300,157487.90625
301,224302.78125
302,132321.609375
303,312963.53125
304,220188.953125
305,146867.546875
306,319091.15625
307,199624.828125
308,144324.546875
309,146255.484375
310,166322.609375
311,298939.0625
312,198486.578125
313,326412.46875
314,339779.9375
315,113546.523438
316,178878.21875
317,262500.75
318,192626.171875
319,269623.71875
320,115627.460938
321,146959.453125
322,68101.703125
323,233373.046875
324,68643.6171875
325,288772.3125
326,66741.0703125
327,88537.7109375
328,128881.820312
329,207400.859375
330,184049.6875
331,252744.65625
332,131818.1875
333,109366.914062
334,127755.375
335,114129.507812
336,152097.453125
337,137619.609375
338,62751.5117188
339,223071.484375
340,131810.390625
341,103949.507812
342,161326.4375
343,236632.765625
344,165647.484375
345,185480.125
346,96619.015625
347,257785.40625
348,314032.0625
349,254828.03125
350,136959.59375
351,170535.625
352,161229.546875
353,121600.585938
354,382419.28125
355,233149.703125
356,186995.65625
357,113596.5625
358,148587.859375
359,166490.203125
360,374940.71875
361,182876.5625
362,276118.78125
363,137972.1875
364,159769.015625
365,143901.390625
366,211612.9375
367,201251.34375
368,137158.140625
369,137985.484375
370,249252.765625
371,106656.507812
372,180212.078125
373,257146.75
374,440591.09375
375,244287.53125
376,264412.78125
377,100040.03125
378,137380.296875
379,101654.59375
380,151181.890625
381,65061.9140625
382,215622.671875
383,148536.015625
384,157076.625
385,99265.015625
386,117563.1875
387,268688.09375
388,162160.9375
389,334807.6875
390,134114.46875
391,221479.953125
392,129877.421875
393,123148.3125
394,158085.453125
395,221870.203125
396,308816.03125
397,157337.484375
398,140144.53125
399,142018.859375
400,153623.890625
401,118326.9375
402,185210.5625
403,184373.640625
404,269348.46875
405,98113.96875
406,266963.78125
407,131328.9375
408,114306.296875
409,103732.429688
410,215470.15625
411,217356.9375
412,152726.390625
413,88839.40625
414,254029.75
415,181492.515625
416,213498.515625
417,129655.03125
418,337371.84375
419,126513.835938
420,219938.578125
421,165224.96875
422,133686.296875
423,136531.1875
424,186162.203125
425,138218.984375
426,140500.5
427,260503.65625
428,136837.0
429,104948.789062
430,176957.5
431,182068.765625
432,121303.140625
433,105598.054688
434,182516.9375
435,153134.90625
436,159638.5
437,117763.828125
438,374901.03125
439,141023.234375
440,180422.5625
441,217392.59375
442,142551.46875
443,322278.46875
444,92146.609375
445,184121.84375
446,124360.617188
447,138829.71875
448,262088.765625
449,117907.445312
450,80723.2109375
451,132780.359375
452,267667.125
453,133919.8125
454,133474.578125
455,189281.65625
456,167669.46875
457,194575.3125
458,260299.78125
459,140830.234375
460,146487.34375
