Id,SalePrice
148,176789.846131
149,113294.137704
150,158066.901983
151,116005.501838
152,150084.167813
153,224052.234618
154,120957.333873
155,212099.895722
156,203336.130952
157,170810.665556
158,206540.772145
159,245157.383851
160,183729.67666
161,135360.274387
162,217304.322784
163,119849.337067
164,127235.098171
165,203155.267265
166,223253.926719
167,234098.198592
168,191505.515536
169,205811.927384
170,490866.452614
171,144888.748847
172,150985.41515
173,157309.184763
174,212548.904018
175,232815.672185
176,327827.518332
177,120443.630373
178,115693.716163
179,130384.410566
180,94033.0496323
181,261190.904118
182,284449.482588
183,497418.359464
184,134705.856767
185,210377.625481
186,125247.171452
187,106872.147382
188,277864.718176
189,183635.948075
190,194318.069058
191,191615.447769
192,170061.563987
193,131897.837827
194,162031.305711
195,142974.555778
196,160366.817067
197,223240.164311
198,147997.34473
199,173568.28006
200,136774.462486
201,96833.8564901
202,194345.575518
203,128075.3398
204,194858.510609
205,150340.877258
206,274288.492751
207,115224.089691
208,210275.3825
209,144371.655459
210,304031.305672
211,189974.702291
212,220725.448021
213,80488.5066207
214,132783.617915
215,127710.637331
216,112254.418325
217,134552.173388
218,237881.030255
219,77624.8845546
220,91430.1924166
221,101456.938586
222,124341.47267
223,160423.544433
224,139834.999177
225,205941.234794
226,146237.12253
227,229172.747256
228,147256.164197
229,340126.931582
230,129485.569262
231,206372.802965
232,138195.77935
233,106731.468754
234,125788.913207
235,112848.694168
236,146475.952125
237,173714.513082
238,207596.424645
239,144961.919481
240,232229.494836
241,207507.757054
242,253148.711649
243,169435.315331
244,432103.582626
245,194497.138983
246,187382.951192
247,196168.167673
248,139034.294931
249,141540.966555
250,121238.196988
251,248334.80272
252,189269.942221
253,110754.635366
254,284944.07523
255,179624.35311
256,127540.501258
257,326259.548064
258,88012.8100658
259,189578.455764
260,152321.545314
261,191895.811217
262,121574.752336
263,142648.466258
264,156066.496267
265,151947.405575
266,177397.513741
267,127206.219862
268,335126.19648
269,361416.349675
270,133443.884671
271,246517.621832
272,169199.486179
273,125260.022116
274,177011.98622
275,133794.465446
276,142112.695238
277,151743.487843
278,189598.761158
279,247965.363999
280,75124.4231746
281,208600.280109
282,195441.753477
283,145149.113959
284,144835.936165
285,192663.617717
286,121707.361243
287,150798.873673
288,171743.416569
289,257984.180944
290,290645.364553
291,154204.183112
292,116795.090306
293,129912.518148
294,183639.491357
295,115190.052379
296,129460.115786
297,145463.997065
298,147086.863522
299,683158.092646
300,160369.628769
301,226108.271676
302,139249.797605
303,314417.451432
304,226633.547982
305,144231.058646
306,319525.124003
307,204848.03815
308,141090.005447
309,147937.159433
310,167226.045512
311,299760.856892
312,199830.683517
313,332075.008515
314,335606.499833
315,112338.798205
316,185366.982278
317,263925.611509
318,194533.286854
319,260319.217954
320,110438.127583
321,155931.968444
322,70270.1508253
323,240969.778379
324,77238.9532734
325,288390.160411
326,66810.0465932
327,86935.2626401
328,130670.436183
329,205900.038429
330,186505.977527
331,252317.759552
332,131061.4343
333,107727.675551
334,126692.803127
335,113761.421211
336,159483.47778
337,138816.824781
338,62616.3596969
339,226066.992707
340,128753.105223
341,105198.414634
342,165107.703525
343,238147.086649
344,171427.336088
345,186578.321076
346,97383.569375
347,262323.013999
348,308778.29635
349,242237.620872
350,139822.207682
351,185966.41578
352,163814.042531
353,124511.082819
354,392931.528064
355,231197.826178
356,185186.063232
357,110362.895037
358,153354.504782
359,166206.019937
360,371269.822124
361,184510.587169
362,274941.288967
363,135368.785249
364,163157.94016
365,142224.853179
366,211614.40439
367,196368.183828
368,134964.632353
369,136017.336632
370,245777.678783
371,109207.253738
372,182444.019366
373,258994.396578
374,464192.431195
375,243944.499046
376,255819.811836
377,98046.1907723
378,134705.927111
379,101707.657062
380,152812.456225
381,71961.6817731
382,228253.780858
383,150908.446834
384,156576.000271
385,104968.708251
386,117446.80204
387,278261.012132
388,162096.150656
389,322995.980831
390,129598.997722
391,217613.220268
392,129306.563425
393,122160.870392
394,155735.087869
395,219759.478069
396,291570.826534
397,166456.922796
398,139916.236095
399,146130.38262
400,157399.890481
401,118131.08405
402,188610.997445
403,188555.743591
404,269998.464404
405,94672.629796
406,269534.115123
407,131711.983055
408,113701.773876
409,107157.901304
410,213709.796489
411,217565.278482
412,154747.4595
413,91211.7107789
414,249230.878629
415,177952.507652
416,210882.131994
417,131393.618171
418,334830.261928
419,129462.129697
420,225717.341287
421,165444.954625
422,134032.530516
423,134494.837931
424,185613.08482
425,140768.262429
426,142577.763412
427,263352.64192
428,138695.643045
429,105619.581534
430,186531.280587
431,184129.132701
432,123810.985172
433,105958.574448
434,189193.297757
435,153354.409209
436,164776.215513
437,116429.789103
438,361974.830753
439,144627.610385
440,180861.374672
441,221078.78135
442,139667.857603
443,334446.590082
444,95761.4541669
445,184494.797634
446,128496.75803
447,141228.463949
448,258115.069461
449,114797.546812
450,82593.0188132
451,132722.059792
452,264596.928445
453,134310.447752
454,134500.595975
455,190730.010764
456,171133.817209
457,206423.58576
458,257235.279789
459,139879.080731
460,146844.099787
