Id,SalePrice
1811,90043.0329972
1812,97776.4260548
1813,124985.605297
1814,89918.5299795
1815,54976.2702285
1816,100904.37752
1817,108178.448399
1818,151658.682145
1819,127933.660046
1820,62448.2066396
1821,111625.664533
1822,148491.686698
1823,51107.1285856
1824,127569.378289
1825,137288.041858
1826,104612.819617
1827,100208.178115
1828,134919.50294
1829,121037.425692
1830,145750.900425
1831,146170.031104
1832,68949.483639
1833,139940.62039
1834,121318.205788
1835,124315.703077
1836,127004.435395
1837,84063.9285004
1838,133100.167726
1839,94538.0427207
1840,144040.057396
1841,139968.096099
1842,90259.308615
1843,123947.666668
1844,133485.64851
1845,142155.761081
1846,147720.467065
1847,171002.313354
1848,50411.9952009
1849,110075.561999
1850,118710.872899
1851,163222.731712
1852,122288.50215
1853,123545.114148
1854,159991.757679
1855,147064.363691
1856,220149.064191
1857,137157.323914
1858,128488.61431
1859,114962.271703
1860,139867.457282
1861,114254.886161
1862,293095.951707
1863,275019.118056
1864,275093.318591
1865,330040.352813
1866,312351.445808
1867,217836.14414
1868,286191.585222
1869,204017.201937
1870,214732.754159
1871,241585.498292
1872,175640.116342
1873,244070.534269
1874,154577.437711
1875,202109.72105
1876,199144.184037
1877,211315.795901
1878,198516.866273
1879,126208.114873
1880,129737.206546
1881,242238.227838
1882,240076.435997
1883,185099.812091
1884,206055.342783
1885,238618.162467
1886,283027.85115
1887,214749.236961
1888,262495.253198
1889,171620.217983
1890,120658.404494
1891,142973.932857
1892,97513.4628208
1893,133706.182413
1894,128580.420405
1895,141274.624155
1896,126872.160549
1897,110783.221782
1898,114863.72705
1899,163244.567129
1900,158661.65885
1901,163645.481633
1902,160497.309667
1903,210832.991662
1904,135531.463886
1905,206186.897934
1906,141603.419877
1907,221264.560879
1908,109066.973235
1909,127557.546917
1910,119040.044269
1911,215895.64179
1912,343998.767712
1913,143026.39877
1914,65437.0433087
1915,303442.130949
1916,66400.8746161
1917,243049.942273
1918,141638.225625
1919,189267.528973
1920,162524.063456
1921,377441.980124
1922,305539.910095
1923,235274.363067
1924,233410.37455
1925,199142.999075
1926,368120.079523
1927,138304.997492
1928,157140.607834
1929,129879.094376
1930,129449.976347
1931,141858.576214
1932,144983.611847
1933,182108.06379
1934,182595.459703
1935,165834.086378
1936,198105.448839
1937,183800.279632
1938,172051.377949
1939,252424.253123
1940,193064.458311
1941,169970.464235
1942,185218.451991
1943,213941.950506
1944,354224.581288
1945,376321.724286
1946,138503.665707
1947,311509.163586
1948,174945.870712
1949,248021.523299
1950,189829.865058
1951,251294.568227
1952,213815.203085
1953,166574.742778
1954,183687.399523
1955,140412.832186
1956,298977.397676
1957,156730.802136
1958,285552.646119
1959,146223.474714
1960,111299.468314
1961,115406.482408
1962,99356.4751035
1963,108515.718044
1964,108824.266193
1965,142739.64466
1966,129191.549757
1967,297940.307806
1968,436160.315831
1969,386827.238651
1970,406251.289716
1971,463342.005273
1972,375090.300866
1973,277076.864623
1974,335648.35903
1975,579137.400579
1976,279413.132475
1977,352880.289699
1978,355205.75339
1979,326105.905721
1980,217045.388663
1981,344734.009732
1982,225605.66164
1983,209119.858678
1984,180698.560779
1985,219926.429595
1986,212170.277763
1987,179314.132595
1988,174971.904911
1989,192484.830312
1990,206410.895123
1991,238984.221059
1992,214104.415269
1993,171374.139944
1994,235476.869724
1995,184616.597203
1996,250266.315558
1997,320277.517083
1998,324975.064146
1999,288710.557909
2000,322716.631001
2001,277227.878577
2002,258060.296226
2003,268665.174141
2004,292142.456938
2005,235455.191598
2006,219046.892542
2007,245676.354858
2008,209353.761188
2009,194502.955659
2010,194352.148269
2011,144000.353129
2012,167786.739432
2013,174656.949596
2014,181306.52087
2015,198499.840746
2016,187295.205933
2017,194930.398935
2018,114082.511107
2019,130711.164917
2020,108150.922437
2021,93288.0178288
2022,187832.087924
2023,138645.450242
2024,277430.560116
2025,358971.711989
2026,173387.121822
2027,157685.899953
2028,148227.829552
2029,168709.217294
2030,264238.253596
2031,230259.982534
2032,247377.813384
2033,252653.888347
2034,173925.531301
2035,224750.454196
2036,203561.79111
2037,206359.272854
2038,308149.671032
2039,217690.307075
2040,265898.631445
2041,311698.447143
2042,208448.754615
2043,183008.208485
2044,174272.445789
2045,216672.167743
2046,147686.319581
2047,143820.133479
2048,139362.631174
2049,149099.669846
2050,177366.388156
2051,105679.561376
2052,121535.390571
2053,149354.185719
2054,93159.1057379
2055,153144.807189
2056,150142.381869
2057,111766.363243
2058,212824.176936
2059,134052.685998
2060,181285.206128
2061,175118.305509
2062,128581.269776
2063,118104.588372
2064,139023.743524
2065,116316.727942
2066,164252.07847
2067,106386.247986
2068,149759.273687
2069,86350.9538744
2070,116329.119874
2071,93738.7487129
2072,132519.162641
2073,132713.400256
2074,182646.506713
2075,148805.158347
2076,111909.3649
2077,154972.222562
2078,120534.658275
2079,134366.322248
2080,120340.748863
2081,124182.097835
2082,119426.200334
2083,143603.347971
2084,108267.862152
2085,116652.596736
2086,116374.674874
2087,127118.994528
2088,97231.0702616
2089,78228.4340319
2090,128282.804388
2091,109392.02262
2092,120199.950406
2093,118271.672449
2094,108677.031754
2095,141320.400379
2096,84377.1322466
2097,97996.9939568
2098,142895.047297
2099,51986.5584584
2100,72940.7310578
2101,109731.143289
2102,132614.230691
2103,105519.525851
2104,143697.622441
2105,129072.924841
2106,59596.4731722
2107,190616.194923
2108,114226.194634
2109,112110.793621
2110,132980.233077
2111,147014.090249
2112,134196.931385
2113,122854.370389
2114,128328.767411
2115,166907.362527
2116,119062.090984
2117,151605.118931
2118,122322.387115
2119,118234.328263
2120,114726.197301
2121,87458.6582411
2122,113351.327095
2123,80780.5364961
2124,153325.410543
2125,126803.999742
2126,142860.226176
2127,170294.709625
2128,128880.322562
2129,92415.4520676
2130,130375.293385
2131,144384.113751
2132,117896.898233
2133,125233.696248
2134,117363.195933
2135,92402.5307193
2136,77446.5239812
2137,101175.615459
2138,133955.195422
2139,145046.223878
2140,139358.545917
2141,157995.662168
2142,120936.696887
2143,135633.967768
2144,118467.515596
2145,137669.866316
2146,171101.982205
2147,141277.042214
2148,135302.628888
2149,147200.484567
2150,235749.970424
2151,114978.932022
2152,177075.765373
2153,168899.933134
2154,103749.760266
2155,145636.620713
2156,246917.68807
2157,230960.267718
2158,230183.272676
2159,210348.668549
2160,184077.33634
2161,232813.819509
2162,391236.441532
2163,334490.53106
2164,239434.733105
2165,202603.979349
2166,158555.381328
2167,219269.6327
2168,195934.04735
2169,193545.061603
2170,216363.660671
2171,154023.202907
2172,128539.74573
2173,164535.545987
2174,223166.557755
2175,282481.024506
2176,299473.695835
2177,230481.735432
2178,211459.384257
2179,133406.889294
2180,215430.352634
2181,194164.159317
2182,220118.852594
2183,190443.756183
2184,119514.262441
2185,125902.897053
2186,151411.523873
2187,151053.769971
2188,157450.573075
2189,284690.343963
2190,77787.303434
2191,82615.1982931
2192,90633.4919375
2193,111593.728983
2194,109370.606141
2195,107158.605401
2196,105039.682867
2197,121642.229995
2198,162726.749187
2199,177555.935533
2200,152091.510048
2201,144980.567936
2202,214603.558596
2203,134368.684163
2204,176225.846704
2205,124630.792797
2206,136943.331433
2207,200221.461754
2208,274289.870425
2209,247980.144051
2210,115605.863226
2211,116433.193082
2212,121404.448796
2213,107113.325602
2214,128270.280086
2215,102860.658788
2216,146887.257992
2217,48998.2841381
2218,88554.3902357
2219,78379.8848542
2220,78230.1548547
2221,301081.717123
2222,281519.520327
2223,274950.769143
2224,205920.683213
2225,120876.880318
2226,190593.283275
2227,199696.36633
2228,265474.246578
2229,259418.364662
2230,153249.799293
2231,213287.80192
2232,180798.834438
2233,185716.298638
2234,243476.4599
2235,224704.223806
2236,263645.468074
2237,312202.873577
2238,188970.334491
2239,110553.472886
2240,159651.02631
2241,150340.121006
2242,121262.588727
2243,133518.63487
2244,105292.639488
2245,100417.770672
2246,149006.125484
2247,120216.638778
2248,122365.604332
2249,118857.246987
2250,128742.779726
2251,105237.026855
2252,181209.082355
2253,152499.656068
2254,171950.085624
2255,184246.388075
2256,172973.226949
2257,203712.621528
2258,157020.394361
2259,173766.233144
2260,142765.865674
2261,191672.308122
2262,210131.578968
2263,367949.460231
2264,508594.073054
2265,170904.032783
2266,296965.30608
2267,369598.406402
2268,412747.494833
2269,148734.522494
2270,194834.115551
2271,217171.828673
2272,199429.099058
2273,161527.376037
2274,175872.46165
2275,156801.566134
2276,187383.822235
2277,187370.261353
2278,146241.90737
2279,120990.449152
2280,123140.772581
2281,160026.134442
2282,180132.74536
2283,110722.354165
2284,116451.93007
2285,140960.840654
2286,122965.92574
2287,375260.501017
2288,279410.443063
2289,388645.174501
2290,461457.551548
2291,328787.791018
2292,445826.57461
2293,494193.801167
2294,391771.275931
2295,496651.646805
2296,305390.842424
2297,347975.713696
2298,342770.812825
2299,351159.863447
2300,332873.396984
2301,316960.966936
2302,262344.7989
2303,255620.720082
2304,263548.0222
2305,209940.314324
2306,206034.140438
2307,211451.835814
2308,236279.223962
2309,290932.439871
2310,218374.860841
2311,217995.148776
2312,184423.748842
2313,173576.961939
2314,178200.756873
2315,181273.697697
2316,196603.48004
2317,192719.776027
2318,181051.616612
2319,185718.42575
2320,183212.43448
2321,232071.794815
2322,179298.807417
2323,192523.945402
2324,179506.066947
2325,219767.30925
2326,175265.271897
2327,199174.903088
2328,219794.236086
2329,194008.664926
2330,182521.296922
2331,356491.629504
2332,391919.725506
2333,327942.786298
2334,262286.494348
2335,286249.272624
2336,313461.865497
2337,208891.776116
2338,277888.778182
2339,227785.300235
2340,408381.923307
2341,236356.617785
2342,248923.49083
2343,242071.82583
2344,224951.33088
2345,246047.862222
2346,213147.93492
2347,197724.760944
2348,243737.803664
2349,183129.331219
2350,308424.705483
2351,256646.869584
2352,250694.309826
2353,233591.56694
2354,138693.075016
2355,143492.419499
2356,155095.696928
2357,185677.65018
2358,197928.116275
2359,134393.44369
2360,110360.461581
2361,147816.26989
2362,267680.345877
2363,133652.478434
2364,152809.919586
2365,221263.971169
2366,187203.96447
2367,219950.025578
2368,211713.506404
2369,218218.81079
2370,167123.638478
2371,164647.239374
2372,187651.255213
2373,281362.157273
2374,322895.527269
2375,243544.795752
2376,301121.550993
2377,348928.273649
2378,142277.747445
2379,204447.527443
2380,149579.967554
2381,168628.010502
2382,212097.123698
2383,203819.731711
2384,242594.660868
2385,164777.986725
2386,130843.482934
2387,132736.402581
2388,105643.584809
2389,119715.107258
2390,141199.398917
2391,141880.14768
2392,115464.362001
2393,162792.45981
2394,141863.629807
2395,207580.951611
2396,141821.150001
2397,232940.207349
2398,124603.916483
2399,63070.9955657
2400,61048.8635573
2401,117368.975988
2402,135609.875431
2403,147862.154148
2404,152806.140771
2405,159491.847449
2406,138991.112469
2407,123687.108344
2408,153847.671602
2409,121414.008366
2410,173125.922039
2411,113897.780959
2412,154308.581508
2413,128866.975641
2414,162149.955006
2415,136405.999397
2416,124823.588417
2417,133423.141366
2418,132729.520355
2419,125427.704164
2420,120372.233141
2421,147478.56001
2422,105839.993313
2423,116849.053182
2424,161357.809216
2425,187151.323041
2426,125996.736919
2427,130440.751656
2428,173057.090729
2429,109681.945583
2430,131462.852379
2431,105242.090338
2432,145068.95741
2433,139660.551961
2434,137360.757275
2435,152721.920138
2436,106304.70485
2437,104433.810846
2438,118498.964326
2439,106388.492951
2440,121780.507334
2441,93883.7379157
2442,97922.4669413
2443,130618.512287
2444,134566.88343
2445,90962.4328962
2446,142419.40128
2447,185860.246495
2448,128016.418122
2449,114611.327229
2450,152349.547646
2451,133805.727528
2452,186481.298642
2453,95849.9647289
2454,122560.179375
2455,112755.63722
2456,136923.038758
2457,130553.296204
2458,130330.642904
2459,110262.069594
2460,138224.179463
2461,131958.572971
2462,136981.448533
2463,125827.998571
2464,180030.917583
2465,138484.575664
2466,109309.698691
2467,129474.089381
2468,84458.0175419
2469,79949.642175
2470,187082.493572
2471,218332.96337
2472,161312.870724
2473,111181.882709
2474,61017.7997157
2475,212160.916153
2476,114528.318817
2477,125717.967173
2478,148713.035525
2479,102420.510248
2480,150564.819812
2481,117713.475455
2482,122341.608278
2483,105946.440935
2484,117036.949894
2485,123885.612723
2486,145745.400069
2487,155046.105315
2488,162472.907047
2489,147846.986654
2490,135785.025774
2491,92691.3236745
2492,191507.43242
2493,162391.416377
2494,145337.188522
2495,91559.5421385
2496,239282.743326
2497,157831.633459
2498,105051.631872
2499,86153.2041743
2500,119555.489341
2501,143077.956509
2502,144598.134879
2503,97413.5975267
2504,162425.940764
2505,217015.039338
2506,244328.052024
2507,284643.003505
2508,245358.032624
2509,213553.582787
2510,215174.756979
2511,172017.726164
2512,204647.979246
2513,222672.121888
2514,252279.50581
2515,145798.901697
2516,177355.649666
2517,149955.432865
2518,158064.036812
2519,229802.706231
2520,211862.36854
2521,187300.59538
2522,224152.720902
2523,115194.380525
2524,134890.075756
2525,149744.680342
2526,136114.433477
2527,118553.237412
2528,119686.842512
2529,134551.092699
2530,124730.870093
2531,258296.086318
2532,225790.22311
2533,190210.177713
2534,229970.700814
2535,291018.28319
2536,230281.563112
2537,233996.744651
2538,185694.639192
2539,187149.590265
2540,180414.994127
2541,183046.876502
2542,163969.726293
2543,119953.800107
2544,119614.355781
2545,138611.842213
2546,125191.252691
2547,142486.680701
2548,153156.478529
2549,159493.76864
2550,919759.559617
2551,143132.341582
2552,127404.116938
2553,73648.4111381
2554,94747.9027849
2555,119272.671367
2556,97925.0914428
2557,102762.446617
2558,129913.820128
2559,144990.514212
2560,153034.64954
2561,147766.941942
2562,142612.738408
2563,151616.595503
2564,200583.795276
2565,136957.713145
2566,158785.056067
2567,141727.463158
2568,205108.304348
2569,221726.370836
2570,114402.71439
2571,198848.420121
2572,148043.726631
2573,231674.372122
2574,312711.932604
2575,132036.989685
2576,117688.175244
2577,128159.036942
2578,85522.2598302
2579,60768.409368
2580,97719.945591
2581,110251.741366
2582,119404.661995
2583,293264.311932
2584,185957.664577
2585,186040.015281
2586,229179.553038
2587,205902.750978
2588,144659.631977
2589,150820.6788
2590,205344.89226
2591,238436.550349
2592,220575.855302
2593,249190.264485
2594,190824.304688
2595,199334.057525
2596,292438.313473
2597,185138.980613
2598,287113.81085
2599,328799.763928
2600,148594.475575
2601,141753.23163
2602,88408.8163545
2603,93928.3867136
2604,92222.1188372
2605,84373.1461008
2606,143319.382588
2607,205527.241425
2608,195275.532084
2609,174475.810118
2610,110184.306622
2611,125724.224516
2612,163280.280104
2613,130440.362289
2614,120929.229077
2615,157108.836445
2616,143332.322296
2617,184213.390594
2618,206435.123049
2619,200868.794956
2620,186962.790877
2621,173801.994553
2622,181064.595537
2623,232707.482055
2624,303399.724968
2625,303659.563022
2626,170250.692298
2627,164129.408001
2628,456192.781805
2629,475419.872972
2630,365859.999949
2631,483479.316629
2632,393789.009232
2633,307002.964095
2634,422690.862412
2635,156868.878988
2636,176637.109982
2637,175451.093438
2638,262796.660143
2639,187499.882414
2640,150563.55726
2641,102888.724999
2642,184897.564842
2643,105578.346056
2644,120144.851689
2645,114265.170531
2646,98067.9691012
2647,107140.972327
2648,140736.854116
2649,154030.503131
2650,137387.237076
2651,138371.388706
2652,426675.585488
2653,263261.845947
2654,266592.38598
2655,405020.24443
2656,325872.427864
2657,372654.483393
2658,316482.24427
2659,312848.692908
2660,369612.72232
2661,358021.907276
2662,366137.592425
2663,304218.200648
2664,275785.155561
2665,330946.477333
2666,291468.897458
2667,174635.048865
2668,182695.737379
2669,187451.205269
2670,267902.498019
2671,188125.127801
2672,193593.168824
2673,201301.012009
2674,198344.178014
2675,171567.05289
2676,193975.07092
2677,202365.965275
2678,246943.254318
2679,280470.500547
2680,292863.989494
2681,395280.790379
2682,316541.366475
2683,481811.742923
2684,321737.410993
2685,320490.13723
2686,263326.323797
2687,324300.348464
2688,230771.352933
2689,207687.400728
2690,426180.432344
2691,189679.173111
2692,141670.555172
2693,197734.449229
2694,143681.262309
2695,190547.297751
2696,180306.99688
2697,183216.095943
2698,186410.856139
2699,173942.192331
2700,156034.94742
2701,155315.742507
2702,113886.914111
2703,126985.301351
2704,137126.451685
2705,113265.625943
2706,107431.09139
2707,121104.912746
2708,128893.634637
2709,103017.731656
2710,122098.832293
2711,286512.642717
2712,374661.535038
2713,167942.904636
2714,151195.442273
2715,168576.167894
2716,147527.713735
2717,194598.245396
2718,213119.048511
2719,157396.032383
2720,177196.49359
2721,130310.543649
2722,159489.418424
2723,137481.104441
2724,123977.386847
2725,128301.172006
2726,150161.607615
2727,179269.866653
2728,181624.840205
2729,147376.92036
2730,153316.197284
2731,129771.002549
2732,135317.07005
2733,159765.52848
2734,154372.602787
2735,139634.470221
2736,143170.760788
2737,115771.139889
2738,140576.226941
2739,156899.46746
2740,134683.206375
2741,142026.296276
2742,153899.290622
2743,159206.33967
2744,159268.566339
2745,141213.432085
2746,133975.037418
2747,149862.922251
2748,126217.686611
2749,127492.831382
2750,132277.323739
2751,131800.486342
2752,192970.606415
2753,147211.866429
2754,195898.582103
2755,134477.142779
2756,94462.3204169
2757,69664.7230469
2758,85773.2947193
2759,158289.577128
2760,116542.778529
2761,139706.499575
2762,143836.942948
2763,181376.270324
2764,155471.242528
2765,292305.770903
2766,132774.64029
2767,86965.801258
2768,129266.288686
2769,130950.898185
2770,139131.520069
2771,105318.40555
2772,111979.9152
2773,164612.006072
2774,146667.805332
2775,114811.753508
2776,144250.958907
2777,157168.243719
2778,107500.960566
2779,117428.008081
2780,99488.4055896
2781,98158.6684728
2782,97099.8416216
2783,99381.7828843
2784,126046.588098
2785,135636.672967
2786,65610.7949727
2787,130969.900493
2788,77364.4548682
2789,164357.375455
2790,94731.3272205
2791,113452.770146
2792,60458.3637599
2793,160637.982894
2794,94297.1454337
2795,122200.248098
2796,96788.7752329
2797,206664.864877
2798,101836.53311
2799,117225.196505
2800,70136.2829342
2801,103192.11639
2802,128238.406145
2803,164313.4185
2804,132623.23773
2805,104177.945228
2806,83350.299375
2807,161437.106946
2808,139188.518927
2809,131020.663609
2810,123212.656141
2811,155948.220305
2812,156596.653598
2813,157119.23221
2814,159933.589237
2815,89463.8954385
2816,233259.460898
2817,152448.124011
2818,126332.145677
2819,177962.407404
2820,140798.723575
2821,97817.8207569
2822,194351.399454
2823,314268.92582
2824,174938.40237
2825,146371.235352
2826,135628.436255
2827,140641.967041
2828,211995.776494
2829,211161.075286
2830,229256.969975
2831,168969.035096
2832,258292.506547
2833,292412.953886
2834,226710.628532
2835,222048.11167
2836,189482.424413
2837,164405.157101
2838,150613.307348
2839,170898.350898
2840,203185.954427
2841,204097.782859
2842,231412.350133
2843,150090.642714
2844,170987.689053
2845,127334.431615
2846,205905.653551
2847,202252.866558
2848,220355.200686
2849,195891.095941
2850,271952.026641
2851,217097.513853
2852,236682.070529
2853,234526.563605
2854,136912.819572
2855,201779.066242
2856,201260.156304
2857,187454.205333
2858,208747.195332
2859,115059.09725
2860,132465.91627
2861,130619.671827
2862,192093.258113
2863,128374.993923
2864,233381.361969
2865,143516.86396
2866,145505.95488
2867,101253.835285
2868,98115.6611984
2869,97005.2649397
2870,125597.068434
2871,83443.4538765
2872,50600.0867682
2873,101992.199835
2874,136478.458813
2875,114149.457196
2876,164832.286543
2877,145927.563183
2878,163856.913143
2879,137741.451421
2880,102984.830276
2881,148865.73187
2882,175537.04837
2883,194848.933994
2884,206731.196963
2885,187583.878613
2886,244458.98108
2887,92400.5261515
2888,140729.717538
2889,61622.0577109
2890,76987.1527848
2891,138692.069489
2892,51212.7282003
2893,81659.3523165
2894,64690.3630072
2895,340240.132843
2896,285938.387223
2897,209892.249724
2898,155686.686802
2899,211156.919
2900,163075.685534
2901,216420.527919
2902,204316.524711
2903,325447.510879
2904,341843.334802
2905,90568.3848804
2906,193965.09529
2907,112874.22348
2908,129006.294918
2909,157550.66993
2910,76903.8755433
2911,87235.6172019
2912,149238.659406
2913,84706.4273972
2914,83404.9900704
2915,93531.088559
2916,85428.5568338
2917,171382.643301
2918,119734.731393
2919,218935.303067
