Id,SalePrice
123,85671.6870273
124,103554.478299
125,169004.592998
126,109155.576501
127,190889.094542
128,218426.867416
129,210954.022071
130,129749.938719
131,134782.21901
132,111735.368293
133,133526.243821
134,235491.221864
135,175819.390941
136,102035.155652
137,120708.841212
138,92114.9107276
139,207205.81942
140,110071.821877
141,122675.751294
142,188396.225794
143,377716.867991
144,98225.1562908
145,93092.6271689
146,120153.975316
147,171246.428407
148,178944.777025
149,115457.91884
150,160162.443448
151,115397.710536
152,155179.425637
153,220195.275669
154,121156.536294
155,211742.412276
156,208402.521838
157,176671.269084
158,214443.5166
159,245644.428813
160,183829.618497
161,137018.750752
162,227245.302696
163,118908.950778
164,128578.346019
165,203771.022322
166,225958.239135
167,231431.810539
168,200305.761532
169,205734.357657
170,574171.578059
171,149087.111744
172,153587.516908
173,160368.598138
174,206262.004726
175,232832.687727
176,343002.400055
177,118542.37032
178,118641.216715
179,132361.435898
180,92879.9273117
181,269199.606351
182,279277.122591
183,575081.737097
184,136016.195379
185,212949.853395
186,122467.192096
187,106376.017811
188,270757.209363
189,183203.394087
190,191646.517835
191,196777.14863
192,171698.040082
193,133150.231091
194,164216.747374
195,142667.08489
196,165019.021825
197,225010.504505
198,143540.48148
199,171382.964286
200,139680.237211
201,93858.170202
202,193158.248091
203,125381.869472
204,195386.256338
205,149729.693506
206,275357.110174
207,116142.713755
208,218922.458097
209,147655.17802
210,303373.379492
211,188148.298423
212,227242.975104
213,85112.4107707
214,135250.868378
215,126210.936169
216,110314.249538
217,139651.861943
218,232682.266164
219,75585.544769
220,90646.9631387
221,99772.9127201
222,123325.794321
223,159527.828911
224,143712.257306
225,210817.815417
226,147261.888246
227,229835.181221
228,149072.547473
229,344012.293626
230,124766.790963
231,212427.551272
232,133116.577045
233,107850.716095
234,125265.4601
235,109378.148048
236,146863.327218
237,181812.180635
238,204821.302116
239,148908.472412
240,230595.546686
241,207709.96106
242,259788.644493
243,166032.299092
244,439993.347492
245,189061.254189
246,198495.858748
247,197091.715354
248,145122.027084
249,146502.591958
250,119674.574364
251,262778.322594
252,199725.788948
253,111280.97045
254,276980.729485
255,179740.488587
256,129679.615
257,320937.608624
258,89643.6591642
259,192249.906563
260,163867.210725
261,193371.858719
262,122182.208302
263,133296.814157
264,154225.626268
265,154327.579084
266,181684.939454
267,121338.777718
268,315510.843804
269,391729.071737
270,132476.008158
271,238650.907317
272,171288.033862
273,122727.353182
274,181541.949644
275,137261.667033
276,143726.532045
277,154987.560704
278,197130.122996
279,248425.505122
280,73822.5915714
281,209836.04494
282,197678.989318
283,151361.140665
284,147098.93219
285,188662.558307
286,125273.932737
287,153569.850522
288,170577.650453
289,251595.489951
290,291649.759918
291,154443.836716
292,118934.27463
293,127511.651037
294,187107.113714
295,118381.638264
296,127963.751138
297,142593.209833
298,151320.565623
299,1122441.5657
300,163304.079649
301,227928.289706
302,146540.735109
303,315878.118698
304,233266.768443
305,141641.899653
306,319959.68793
307,210207.914565
308,137927.951115
309,149638.169103
310,168134.383023
311,300584.908621
312,201183.884634
313,337835.771675
314,331484.316101
315,111143.920105
316,192091.128672
317,265358.205672
318,196459.290098
319,251335.796798
320,105481.6924
321,165452.290504
322,72507.6465037
323,248813.794693
324,86910.5671934
325,288008.510836
326,66879.0920402
327,85361.8170782
328,132483.872828
329,204410.070945
330,188995.04806
331,251891.581909
332,130309.030282
333,106113.003484
334,125639.068925
335,113394.517956
336,167228.177431
337,140024.457628
338,62481.4990942
339,229102.730962
340,125766.733978
341,106462.328716
342,168977.591232
343,239671.095904
344,177408.860384
345,187683.026894
346,98154.1697765
347,266940.50004
348,303612.415303
349,230269.266022
350,142744.654936
351,202793.445106
352,166439.969434
353,127491.244632
354,403732.759326
355,229262.288476
356,183393.980455
357,107221.278928
358,158274.058626
359,165922.325125
360,367634.868788
361,186159.216583
362,273768.826608
363,132814.507758
364,166618.74614
365,140567.855412
366,211615.872141
367,191603.515526
368,132806.204325
369,134077.26894
370,242351.03739
371,111819.002757
372,184703.61037
373,260855.314472
374,489058.032711
375,243601.946207
376,247506.109554
377,96092.0889758
378,132083.621256
379,101760.751556
380,154460.600632
381,79593.1665358
382,241624.812324
383,153318.778388
384,156076.977258
385,111000.130833
386,117330.529382
387,288174.983349
388,162031.389063
389,311600.983276
390,125235.559893
391,213813.99742
392,128738.21724
393,121181.348869
394,153419.668573
395,217668.830329
396,275288.642016
397,176104.929991
398,139688.312865
399,150360.931956
400,161268.698688
401,117935.557823
402,192073.866385
403,192832.71078
404,270650.015538
405,91351.9944206
406,272129.195943
407,132096.140039
408,113100.445273
409,110696.488123
410,211963.825659
411,217773.820091
412,156795.278163
413,93647.3622591
414,244522.668267
415,174481.548721
416,208297.804602
417,133155.518074
418,332307.837418
419,132479.130809
420,231647.939169
421,165665.230973
422,134379.660836
423,132488.853959
424,185065.580246
425,143364.554192
426,144685.741211
427,266232.778882
428,140579.531864
429,106294.660231
430,196623.018462
431,186212.820596
432,126370.674121
433,106320.326996
434,196113.871682
435,153574.232296
436,170079.288654
437,115110.864153
438,349494.315909
439,148324.112994
440,181301.261423
441,224827.474072
442,136842.585177
443,347074.133567
444,99518.1103366
445,184868.508312
446,132770.464914
447,143668.655192
448,254201.621851
449,111769.6758
450,84506.1406328
451,132663.791141
452,261561.934762
453,134702.221808
454,135534.507984
455,192189.445871
456,174669.745632
457,218993.339313
458,254206.860986
459,138934.350025
460,147201.722404
